dataid,localhour,air1,	air2,	air3,	airwindowunit1,	aquarium1,	bathroom1,	bathroom2,	bedroom1,	bedroom2,	bedroom3,	bedroom4,	bedroom5,	car1,	clotheswasher1,	clotheswasher_dryg1,	diningroom1,	diningroom2,	dishwasher1,	disposal1,	drye1,	dryg1,	freezer1,	furnace1,	furnace2,	garage1,	garage2,	gen,	grid,	heater1,	housefan1,	icemaker1,	jacuzzi1,	kitchen1,	kitchen2,	kitchenapp1,	kitchenapp2,	lights_plugs1,	lights_plugs2,	lights_plugs3,	lights_plugs4,	lights_plugs5,	lights_plugs6,	livingroom1,	livingroom2,	microwave1,	office1,	outsidelights_plugs1,	outsidelights_plugs2,	oven1,	oven2,	pool1,	pool2,	poollight1,	poolpump1,	pump1,	range1,	refrigerator1,	refrigerator2,	security1,	shed1,	sprinkler1,	use,	utilityroom1,	venthood1,	waterheater1,	waterheater2,	winecooler1,water_meter_value,  gas_meter_value
2015-01-02 00:00:00-06,6377,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00230000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.15475000000000000000,0,0,0,0,0,0,0.00000000000000000000,0.02613333333333333333,0,0,0,0,0,0,0,0,0.03526666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.15475000000000000000,0,0,0,0,0,0,0
2015-01-02 00:00:00-06,6547,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00615000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00798333333333333333,0,0,0,0,0.48328333333333333333,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00598333333333333333,0,0,0,0.00800000000000000000,0,0,0,0,0,0,0,0.04080000000000000000,0,0,0,0,0.48328333333333333333,0,0,0,0,0,0,0
2015-01-02 00:00:00-06,7062,0.01500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00700000000000000000,0,0,0,0,0.55446666666666666667,0,0,0,0,0,0,0.00555000000000000000,0,0,0,0,0,0,0,0.07228333333333333333,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.04381666666666666667,0,0,0,0,0.55446666666666666667,0,0,0,0,0,0,0
2015-01-02 00:00:00-06,7114,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24118333333333333333,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00700000000000000000,0,0,0,0,0.56655000000000000000,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.03966666666666666667,0,0.04375000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0.02415000000000000000,0,0,0,0,0.56655000000000000000,0,0,0,0,0,0,0
2015-01-02 00:00:00-06,8061,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.07895000000000000000,0,0,0,0,0.68795000000000000000,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0.19511666666666666667,0,0.00500000000000000000,0,0,0,0.00600000000000000000,0,0,0,0,0,0,0,0.04401666666666666667,0,0,0,0,0.68795000000000000000,0,0,0,0,0,0,0
2015-01-02 00:00:00-06,8342,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,1.4488166666666667,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.04486666666666666667,0,0,0,0,1.4488166666666667,0,0,0,0,0,0,0
2015-01-02 00:00:00-06,8574,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.06756666666666666667,0,0,0,0,0.34686666666666666667,0,0,0,0,0,0,0.00000000000000000000,0.01026666666666666667,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.05053333333333333333,0,0,0,0,0.34686666666666666667,0,0,0,0,0,0,0
2015-01-02 00:00:00-06,8733,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.39661666666666666667,0,0,0,0,0,0,0.00645000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.39661666666666666667,0,0,0,0,0,0,0
2015-01-02 00:00:00-06,9213,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00300000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.16178333333333333333,0,0,0,0,0,0,0.01953333333333333333,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00016666666666666667,0,0,0,0,0.16178333333333333333,0,0,0,0,0,0,0
2015-01-02 00:00:00-06,9585,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00596666666666666667,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.41803333333333333333,0,0,0,0,0,0,0.00000000000000000000,0.01800000000000000000,0,0,0,0,0,0,0,0,0.03013333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.00065000000000000000,0,0,0,0,0.41803333333333333333,0,0,0,0,0,0,0
2015-01-02 00:00:00-06,9612,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.08281666666666666667,0,0,0,0,0.52250000000000000000,0,0,0,0,0,0,0.00985000000000000000,0,0,0,0,0,0,0,0,0,0.00510000000000000000,0,0,0,0.00040000000000000000,0,0,0,0,0,0,0,0.12601666666666666667,0,0,0,0,0.52250000000000000000,0,0,0,0,0,0,0
2015-01-02 00:00:00-06,9775,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00300000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.06191666666666666667,0,0,0,0,0.70523333333333333333,0,0,0,0,0,0,0.03715000000000000000,0.00400000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07163333333333333333,0,0,0,0,0.70523333333333333333,0,0,0,0,0,0,0
2015-01-02 00:00:00-06,9836,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400000000000000000,0,0,0.00030000000000000000,0.00000000000000000000,0,0,0,0.13016666666666666667,0,0,0,0.00073333333333333333,0.54340000000000000000,0,0,0,0,0,0,0.00000000000000000000,0.00700000000000000000,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.01321666666666666667,0,0,0,0,0.54396666666666666667,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,203,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253333333333333333,0,0,0.00000000000000000000,0,0,0,0,0.00805000000000000000,0,0,0,0,0.24881666666666666667,0,0,0,0,0,0,0.06740000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.02610000000000000000,0,0,0,0,0.24881666666666666667,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,1450,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118333333333333333,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00705000000000000000,0,0,0,0,0.45693333333333333333,0,0,0,0,0,0,0,0.05310000000000000000,0,0,0,0,0,0,0.07656666666666666667,0,0.03121666666666666667,0,0,0,0.01400000000000000000,0,0,0,0,0,0,0,0.01438333333333333333,0,0,0,0,0.45693333333333333333,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,1524,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.10326666666666666667,0,0,0,0,0.41133333333333333333,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00746666666666666667,0,0,0,0,0,0,0,0.03948333333333333333,0,0,0,0,0.41133333333333333333,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,1731,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00388333333333333333,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.08648333333333333333,0,0,0,0,0.48051666666666666667,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.04093333333333333333,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.02918333333333333333,0,0,0,0,0.48051666666666666667,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,2354,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.09265000000000000000,0,0,0,0.00000000000000000000,0.46416666666666666667,0,0,0,0,0,0,0.00000000000000000000,0.00791666666666666667,0,0,0,0,0,0,0,0,0.01300000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46416666666666666667,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,2606,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00400000000000000000,0,0,0,0,1.9242666666666667,0,0,0,0,0,0,0.00000000000000000000,0.00620000000000000000,0,0,0,0,0,0,1.4763166666666667,0,0.00500000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,1.9242666666666667,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,3687,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221666666666666667,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.30756666666666666667,0,0,0,0,0.93383333333333333333,0,0,0,0,0,0,0.00681666666666666667,0,0,0,0,0,0,0,0.12676666666666666667,0,0.00570000000000000000,0,0,0,0.00026666666666666667,0,0,0,0,0,0,0,0.12208333333333333333,0,0,0,0,0.93383333333333333333,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,3864,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12926666666666666667,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,0.29481666666666666667,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.03690000000000000000,0,0.01146666666666666667,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.03213333333333333333,0,0,0,0,0.29481666666666666667,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,3938,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00200000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.12418333333333333333,0,0,0,0,0.33905000000000000000,0,0,0,0,0,0,0.00230000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.33905000000000000000,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,4495,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00300000000000000000,0,0.00000000000000000000,0,0,0,0,0.09871666666666666667,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.09871666666666666667,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,4934,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00075000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00796666666666666667,0,0,0,0,0.20695000000000000000,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00700000000000000000,0,0,0,0,0,0,0,0.10960000000000000000,0,0,0,0,0.20695000000000000000,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,5938,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00300000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00503333333333333333,0,0,0,0,0.18951666666666666667,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0.04800000000000000000,0,0.00698333333333333333,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.04608333333333333333,0,0,0,0,0.18951666666666666667,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,6377,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00215000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.15941666666666666667,0,0,0,0,0,0,0.00000000000000000000,0.03143333333333333333,0,0,0,0,0,0,0,0,0.03503333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.15941666666666666667,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,6547,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00790000000000000000,0,0,0,0,0.49393333333333333333,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00600000000000000000,0,0,0,0.00800000000000000000,0,0,0,0,0,0,0,0.03836666666666666667,0,0,0,0,0.49393333333333333333,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,7062,0.01500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00700000000000000000,0,0,0,0,0.34021666666666666667,0,0,0,0,0,0,0.00595000000000000000,0,0,0,0,0,0,0,0.00300000000000000000,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.04170000000000000000,0,0,0,0,0.34021666666666666667,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,7114,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153333333333333333,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00700000000000000000,0,0,0,0,0.45283333333333333333,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.04026666666666666667,0,0.04411666666666666667,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0.17365000000000000000,0,0,0,0,0.45283333333333333333,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,8061,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.13933333333333333333,0,0,0,0,0.69665000000000000000,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0.19050000000000000000,0,0.00500000000000000000,0,0,0,0.00600000000000000000,0,0,0,0,0,0,0,0.04733333333333333333,0,0,0,0,0.69665000000000000000,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,8342,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,1.4261500000000000,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.03896666666666666667,0,0,0,0,1.4261500000000000,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,8574,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.09053333333333333333,0,0,0,0,0.32058333333333333333,0,0,0,0,0,0,0.00000000000000000000,0.00560000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.02485000000000000000,0,0,0,0,0.32058333333333333333,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,8733,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.43496666666666666667,0,0,0,0,0,0,0.00696666666666666667,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.08615000000000000000,0,0,0,0,0.43496666666666666667,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,9213,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00300000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.12845000000000000000,0,0,0,0,0,0,0.00738333333333333333,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.12845000000000000000,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,9585,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00596666666666666667,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.42446666666666666667,0,0,0,0,0,0,0.00000000000000000000,0.01790000000000000000,0,0,0,0,0,0,0,0,0.03000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.42446666666666666667,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,9612,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00763333333333333333,0,0,0,0,0.28456666666666666667,0,0,0,0,0,0,0.01050000000000000000,0,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00110000000000000000,0,0,0,0,0,0,0,0.07741666666666666667,0,0,0,0,0.28456666666666666667,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,9775,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00300000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.09991666666666666667,0,0,0,0,0.61488333333333333333,0,0,0,0,0,0,0.03688333333333333333,0.00400000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.61488333333333333333,0,0,0,0,0,0,0
2015-01-02 01:00:00-06,9836,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.12715000000000000000,0,0,0,0.00075000000000000000,0.58346666666666666667,0,0,0,0,0,0,0.00000000000000000000,0.00700000000000000000,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.04640000000000000000,0,0,0,0,0.58415000000000000000,0,0,0,0,0,0,0
2015-01-02 02:00:00-06,203,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00300000000000000000,0,0,0.00000000000000000000,0,0,0,0,0.00800000000000000000,0,0,0,0,0.22378333333333333333,0,0,0,0,0,0,0.06048333333333333333,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.03801666666666666667,0,0,0,0,0.22378333333333333333,0,0,0,0,0,0,0
2015-01-02 02:00:00-06,1450,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05016666666666666667,0,0,0.00150000000000000000,0.00000000000000000000,0,0,0,0.27751666666666666667,0,0,0,0,0.78158333333333333333,0,0,0,0,0,0,0,0.05353333333333333333,0,0,0,0,0,0,0.07723333333333333333,0,0.03100000000000000000,0,0,0,0.01450000000000000000,0,0,0,0,0,0,0,0.05183333333333333333,0,0,0,0,0.78158333333333333333,0,0,0,0,0,0,0
2015-01-02 02:00:00-06,1524,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.06156666666666666667,0,0,0,0,0.42043333333333333333,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00726666666666666667,0,0,0,0,0,0,0,0.06923333333333333333,0,0,0,0,0.42043333333333333333,0,0,0,0,0,0,0
2015-01-02 02:00:00-06,1731,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.12783333333333333333,0,0,0,0,0.66635000000000000000,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.03721666666666666667,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.02056666666666666667,0,0,0,0,0.66635000000000000000,0,0,0,0,0,0,0
2015-01-02 02:00:00-06,2354,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.14030000000000000000,0,0,0,0.00000000000000000000,0.43836666666666666667,0,0,0,0,0,0,0.00000000000000000000,0.00788333333333333333,0,0,0,0,0,0,0,0,0.01300000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43836666666666666667,0,0,0,0,0,0,0
2015-01-02 02:00:00-06,2606,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00385000000000000000,0,0,0,0,1.9577666666666667,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,1.4762833333333333,0,0.01370000000000000000,0,0,0,0.00503333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1.9577666666666667,0,0,0,0,0,0,0
2015-01-02 02:00:00-06,3687,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.21738333333333333333,0,0,0,0,0.85876666666666666667,0,0,0,0,0,0,0.00700000000000000000,0,0,0,0,0,0,0,0.05980000000000000000,0,0.00620000000000000000,0,0,0,0.00033333333333333333,0,0,0,0,0,0,0,0.28780000000000000000,0,0,0,0,0.85876666666666666667,0,0,0,0,0,0,0
2015-01-02 02:00:00-06,3864,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,0.12365000000000000000,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.03701666666666666667,0,0.00515000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.01555000000000000000,0,0,0,0,0.12365000000000000000,0,0,0,0,0,0,0
2015-01-02 02:00:00-06,3938,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00075000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.12173333333333333333,0,0,0,0,0.48465000000000000000,0,0,0,0,0,0,0.00255000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.07118333333333333333,0,0,0,0,0.48465000000000000000,0,0,0,0,0,0,0
2015-01-02 02:00:00-06,4495,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00300000000000000000,0,0.00000000000000000000,0,0,0,0,0.08311666666666666667,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.08311666666666666667,0,0,0,0,0,0,0
2015-01-02 02:00:00-06,4934,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00786666666666666667,0,0,0,0,0.11033333333333333333,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00700000000000000000,0,0,0,0,0,0,0,0.01390000000000000000,0,0,0,0,0.11033333333333333333,0,0,0,0,0,0,0
2015-01-02 02:00:00-06,5938,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00300000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,0.16983333333333333333,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0.04800000000000000000,0,0.00700000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.03165000000000000000,0,0,0,0,0.16983333333333333333,0,0,0,0,0,0,0
2015-01-02 02:00:00-06,6377,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00220000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.15946666666666666667,0,0,0,0,0,0,0.00000000000000000000,0.03141666666666666667,0,0,0,0,0,0,0,0,0.03500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.15946666666666666667,0,0,0,0,0,0,0
2015-01-02 02:00:00-06,6547,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00800000000000000000,0,0,0,0,0.26951666666666666667,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00600000000000000000,0,0,0,0.00800000000000000000,0,0,0,0,0,0,0,0.03478333333333333333,0,0,0,0,0.26951666666666666667,0,0,0,0,0,0,0
2015-01-02 02:00:00-06,7062,0.01500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00700000000000000000,0,0,0,0,0.32993333333333333333,0,0,0,0,0,0,0.00563333333333333333,0,0,0,0,0,0,0,0.00170000000000000000,0,0.00503333333333333333,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.05621666666666666667,0,0,0,0,0.32993333333333333333,0,0,0,0,0,0,0
2015-01-02 02:00:00-06,7114,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00700000000000000000,0,0,0,0,0.25210000000000000000,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.04026666666666666667,0,0.04378333333333333333,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0.04123333333333333333,0,0,0,0,0.25210000000000000000,0,0,0,0,0,0,0
